rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
3.5,no,amebit,2 (stereo),2015-05-17,Not specified,419,XC298363.mp3,Not specified,American Bittern,Not specified,XC298363 American Bittern (Botaurus lentiginosus),"['Agelaius phoeniceus_Red-winged Blackbird', 'Anser caerulescens_Snow Goose', 'Geothlypis trichas_Common Yellowthroat', 'Melospiza melodia_Song Sparrow']",no,Botaurus lentiginosus," Réserve nationale de faune du cap Tourmente, La Côte-de-Beaupré, Québec",47.069,44100 (Hz),song,0 m,"Habitat: freshwater lake, marsh, shrubland.",128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Snow Goose (Anser caerulescens); Common Yellowthroat (Geothlypis trichas); Song Sparrow (Melospiza melodia),298363,https://www.xeno-canto.org/298363,Canada,Martin St-Michel,Botaurus lentiginosus_American Bittern,-70.7935,Not specified,09:01,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amebit,1 (mono),2017-05-06,Not specified,49,XC368194.mp3,Not specified,American Bittern,Not specified,XC368194 American Bittern (Botaurus lentiginosus),"['Agelaius phoeniceus_Red-winged Blackbird', 'Branta canadensis_Canada Goose', 'Cistothorus palustris_Marsh Wren', 'Antigone canadensis_Sandhill Crane']",no,Botaurus lentiginosus," Sherburne NWR, Sherburne, Minnesota",45.524,48000 (Hz),song,300 m,Bittern calling from cover near a pond about 50-100 feet away from microphone. Calls at 0:00 and 0:44 . A second bittern much farther away calls at 0:23. No filtering or cutting was performed.,180045 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Canada Goose (Branta canadensis); Marsh Wren (Cistothorus palustris); Sandhill Crane (Antigone canadensis),368194,https://www.xeno-canto.org/368194,United States,Justin Watts,Botaurus lentiginosus_American Bittern,-93.712,Not specified,07:00,Justin Watts,Creative Commons Attribution-ShareAlike 4.0
3.5,no,amebit,2 (stereo),2017-05-10,Not specified,141,XC370240.mp3,Not specified,American Bittern,Not specified,XC370240 American Bittern (Botaurus lentiginosus),"['Phasianus colchicus_Ring-necked Pheasant', 'Geothlypis trichas_Common Yellowthroat', 'Nycticorax nycticorax_Black-crowned Night-Heron', 'Sturnella magna_Eastern Meadowlark']",no,Botaurus lentiginosus," Cheyenne Bottoms, Barton County, Kansas",38.4716,48000 (Hz),song,550 m,"Extended cut of song from bird well-hidden in berm reeds along inlet canal. Multiple silence gaps bridged, some spanning 20 seconds with others as much as nearly 2 minutes. Noise below 100 Hz filtered out.",128000 (bps),mp3,Not specified,Common Pheasant (Phasianus colchicus); Common Yellowthroat (Geothlypis trichas); Black-crowned Night Heron (Nycticorax nycticorax); Eastern Meadowlark (Sturnella magna),370240,https://www.xeno-canto.org/370240,United States,Eric DeFonso,Botaurus lentiginosus_American Bittern,-98.6727,Not specified,20:19,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amebit,1 (mono),2017-06-09,both,51,XC376418.mp3,level,American Bittern,>20,XC376418 American Bittern (Botaurus lentiginosus),"['Parkesia noveboracensis_Northern Waterthrush', 'Empidonax alnorum_Alder Flycatcher', ""Catharus ustulatus_Swainson's Thrush"", 'Agelaius phoeniceus_Red-winged Blackbird']",yes,Botaurus lentiginosus," Fraser-Fort George F (near  Willow River), Fraser-Fort George, British Columbia",54.0706,44100 (Hz),song,600 m,~1 minute of silence was removed from the recording (at volume fade & rise),128000 (bps),mp3,increasing,Northern Waterthrush (Parkesia noveboracensis); Alder Flycatcher (Empidonax alnorum); Swainson's Thrush (Catharus ustulatus); Red-winged Blackbird (Agelaius phoeniceus),376418,https://www.xeno-canto.org/376418,Canada,Jeff Dyck,Botaurus lentiginosus_American Bittern,-122.3736,>10(s),13:30,Jeff Dyck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,amebit,2 (stereo),2017-07-01,Not specified,13,XC378969.mp3,Not specified,American Bittern,Not specified,XC378969 American Bittern (Botaurus lentiginosus),"['Cistothorus palustris_Marsh Wren', 'Hirundo rustica_Barn Swallow', 'Bombycilla cedrorum_Cedar Waxwing']",yes,Botaurus lentiginosus," Midway Beach, Pacific County, Washington",46.7691,44100 (Hz),"call, flight call",0 m,"We had heard another individual singing across the beach marshland less than 30 minutes previously, so this bird could be a female, its mate. Flight call as it flushed and flew away from me. Pretty startling, almost stepping on a completely camouflaged Bittern... Anyway, weather cool (~50 degrees F), no wind, overcast. Habitat: beach marshland, probably all freshwater, thick pond vegetation (short reedy grass and whatnot), a few short (~1 m) scrubby deciduous trees. Bird was only 2m away from me when we surprised each other, and I pounded ""Record"". Short earsplitting click from that was removed at beginning, though a small remnant remains in its first call. Very low high pass filter applied to reduce noise, as recording was amplified (its calls were very quiet, and of course, it was not facing me as it flew away).",128000 (bps),mp3,Not specified,Marsh Wren (Cistothorus palustris); Barn Swallow (Hirundo rustica); Cedar Waxwing (Bombycilla cedrorum),378969,https://www.xeno-canto.org/378969,United States,Rachel Hudson,Botaurus lentiginosus_American Bittern,-124.0975,Not specified,11:30,Rachel Hudson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amebit,2 (stereo),2018-06-08,level,48,XC419704.mp3,level,American Bittern,>20,XC419704 American Bittern (Botaurus lentiginosus),"['Geothlypis trichas_Common Yellowthroat', 'Melospiza melodia_Song Sparrow', ""Catharus ustulatus_Swainson's Thrush""]",no,Botaurus lentiginosus," Fraser-Fort George F, Fraser-Fort George, British Columbia",54.0759,44100 (Hz),song,600 m,Bird was calling from the back of a farm field in a cluster of willows near a creek. Some dead air has been removed between calls.,128000 (bps),mp3,increasing,Common Yellowthroat (Geothlypis trichas); Song Sparrow (Melospiza melodia); Swainson's Thrush (Catharus ustulatus),419704,https://www.xeno-canto.org/419704,Canada,Jeff Dyck,Botaurus lentiginosus_American Bittern,-122.3566,>10(s),08:30,Jeff Dyck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amecro,1 (mono),2014-02-06,Not specified,142,XC167792.mp3,Not specified,American Crow,Not specified,XC167792 American Crow (Corvus brachyrhynchos),['Pandion haliaetus_Osprey'],yes,Corvus brachyrhynchos," Flamingo, Everglades National Park, Florida",25.1425,48000 (Hz),call,0 m,"calling bird low on tree with second bird flying and landing around me hoping for handout, park-like setting near visitor's centor",128000 (bps),mp3,Not specified,Western Osprey (Pandion haliaetus),167792,https://www.xeno-canto.org/167792,United States,Paul Marvin,Corvus brachyrhynchos_American Crow,-80.9255,Not specified,15:24,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
4.5,no,amecro,1 (mono),2014-06-22,level,80,XC193111.mp3,level,American Crow,1-3,XC193111 American Crow (Corvus brachyrhynchos),"[""Catharus ustulatus_Swainson's Thrush"", 'Melospiza melodia_Song Sparrow']",yes,Corvus brachyrhynchos," Tyhee Lake Provincial Park, near Telkwa, British Columbia",54.7089,44100 (Hz),call,500 m,1st group recorded today; four birds involved;,128000 (bps),mp3,level,Swainson's Thrush (Catharus ustulatus); Song Sparrow (Melospiza melodia),193111,https://www.xeno-canto.org/193111,Canada,Richard E. Webster,Corvus brachyrhynchos_American Crow,-127.0394,0-3(s),04:47,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amecro,1 (mono),2014-06-22,level,89,XC193112.mp3,level,American Crow,1-3,XC193112 American Crow (Corvus brachyrhynchos),"['Parkesia noveboracensis_Northern Waterthrush', 'Regulus calendula_Ruby-crowned Kinglet', ""Catharus ustulatus_Swainson's Thrush"", 'Agelaius phoeniceus_Red-winged Blackbird', 'Vireo gilvus_Warbling Vireo']",yes,Corvus brachyrhynchos," Tyhee Lake Provincial Park, near Telkwa, British Columbia",54.7089,44100 (Hz),call,500 m,"3rd group recorded today, 2nd recording of it; again, I believe the calls that sound like NW Crow are young American, and this is a family group; interval shortened at 0:46 by nine seconds",128000 (bps),mp3,level,Northern Waterthrush (Parkesia noveboracensis); Ruby-crowned Kinglet (Regulus calendula); Swainson's Thrush (Catharus ustulatus); Red-winged Blackbird (Agelaius phoeniceus); Warbling Vireo (Vireo gilvus),193112,https://www.xeno-canto.org/193112,Canada,Richard E. Webster,Corvus brachyrhynchos_American Crow,-127.0394,0-3(s),05:29,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amecro,1 (mono),2014-06-25,level,8,XC195540.mp3,level,American Crow,1-3,XC195540 American Crow (Corvus brachyrhynchos),"[""Catharus ustulatus_Swainson's Thrush""]",yes,Corvus brachyrhynchos," Meziadin Lake Provincial Park, British Columbia",56.0883,44100 (Hz),call,260 m,interval shortened at 0:05,128000 (bps),mp3,decreasing,Swainson's Thrush (Catharus ustulatus),195540,https://www.xeno-canto.org/195540,Canada,Richard E. Webster,Corvus brachyrhynchos_American Crow,-129.3039,0-3(s),04:55,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amecro,1 (mono),2014-05-24,Not specified,74,XC197260.mp3,Not specified,American Crow,Not specified,XC197260 American Crow (Corvus brachyrhynchos),"['Melanerpes carolinus_Red-bellied Woodpecker', 'Pandion haliaetus_Osprey']",yes,Corvus brachyrhynchos," Flamingo Campground, Everglades National Park, Florida",25.138,44100 (Hz),call,0 m,1/2 dozen in tree,128000 (bps),mp3,Not specified,Red-bellied Woodpecker (Melanerpes carolinus); Western Osprey (Pandion haliaetus),197260,https://www.xeno-canto.org/197260,United States,Paul Marvin,Corvus brachyrhynchos_American Crow,-80.938,Not specified,11:21,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amecro,1 (mono),2016-08-04,both,74,XC332328.mp3,both,American Crow,7-20,XC332328 American Crow (Corvus brachyrhynchos),"['Anas platyrhynchos_Mallard', 'Fulica americana_American Coot', 'Charadrius vociferus_Killdeer']",yes,Corvus brachyrhynchos," Poway, San Diego County, California",33.0064,44100 (Hz),call,280 m,The crow was seen preening its feathers in the eucalyptus tree closest to the lakeside near the boat dock.  The calls recorded were gurgle calls the crow was making as it paused briefly from preening.,80000 (bps),mp3,level,Mallard (Anas platyrhynchos); American Coot (Fulica americana); Killdeer (Charadrius vociferus),332328,https://www.xeno-canto.org/332328,United States,Joshua Jaeger,Corvus brachyrhynchos_American Crow,-117.0125,0-3(s),18:01,Joshua Jaeger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amecro,1 (mono),2016-04-29,Not specified,10,XC388685.mp3,Not specified,American Crow,Not specified,XC388685 American Crow (Corvus brachyrhynchos),['Corvus corax_Common Raven'],no,Corvus brachyrhynchos," Kinross Charter Township, Chippewa County, Michigan",46.2909,44100 (Hz),call,220 m,"In a pine forest around feeders area.

Editing: None.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,Northern Raven (Corvus corax),388685,https://www.xeno-canto.org/388685,United States,Antonio Xeira,Corvus brachyrhynchos_American Crow,-84.5111,Not specified,13:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amegfi,1 (mono),2013-03-28,Not specified,441,XC127600.mp3,Not specified,American Goldfinch,Not specified,XC127600 American Goldfinch (Spinus tristis),"['Branta canadensis_Canada Goose', 'Corvus brachyrhynchos_American Crow', 'Passer domesticus_House Sparrow', 'Poecile atricapillus_Black-capped Chickadee']",yes,Spinus tristis," Powderhorn Park, Minneapolis, Hennepin, Minnesota",44.942,48000 (Hz),song,260 m,"Singing continuously from a tree in residential yard.  Around 5:00, another goldfinch flew into the tree (~5m from the original bird), and the original bird switches from song to call for a while.

Recorded from about 10m using Olympus LS-10S and homemade parabolic reflector.  Filtered low frequecies (below 2kHz) slightly for significant traffic / airplane noise.",160000 (bps),mp3,Not specified,Canada Goose (Branta canadensis); American Crow (Corvus brachyrhynchos); House Sparrow (Passer domesticus); Black-capped Chickadee (Poecile atricapillus),127600,https://www.xeno-canto.org/127600,United States,Jonathon Jongsma,Spinus tristis_American Goldfinch,-93.259,Not specified,06:11,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0
3.5,no,amegfi,2 (stereo),2013-04-25,Not specified,179,XC131637.mp3,Not specified,American Goldfinch,Not specified,XC131637 American Goldfinch (Spinus tristis),"['Larus delawarensis_Ring-billed Gull', 'Spizella passerina_Chipping Sparrow', 'Junco hyemalis_Dark-eyed Junco', 'Branta canadensis_Canada Goose']",yes,Spinus tristis," Powderhorn Park, Minneapolis, Hennepin, Minnesota",44.942,48000 (Hz),song,260 m,"Singing from a small spruce tree in urban park. Some noise from passing bikes and children, airplane, etc.

Filtered low frequencies for urban noise.  Recorded with internal mic of Olympus LS-10S",192000 (bps),mp3,Not specified,Ring-billed Gull (Larus delawarensis); Chipping Sparrow (Spizella passerina); Dark-eyed Junco (Junco hyemalis); Canada Goose (Branta canadensis),131637,https://www.xeno-canto.org/131637,United States,Jonathon Jongsma,Spinus tristis_American Goldfinch,-93.259,Not specified,13:09,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0
3.5,no,amegfi,1 (mono),2014-06-15,Not specified,65,XC206070.mp3,Not specified,American Goldfinch,Not specified,XC206070 American Goldfinch (Spinus tristis),"['Agelaius phoeniceus_Red-winged Blackbird', 'Hirundo rustica_Barn Swallow']",yes,Spinus tristis," White Rocks/Dry Creek Trail Area, Boulder County, Colorado",40.0457,48000 (Hz),song,1500 m,Bird singing from willow in Dry Creek. Occasional bits of loud RWBL song in cut. Signal amplified a few dB.,128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Barn Swallow (Hirundo rustica),206070,https://www.xeno-canto.org/206070,United States,Eric DeFonso,Spinus tristis_American Goldfinch,-105.1446,Not specified,08:55,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,amegfi,1 (mono),2018-07-24,Not specified,76,XC428425.mp3,Not specified,American Goldfinch,Not specified,XC428425 American Goldfinch (Spinus tristis),"['Melospiza georgiana_Swamp Sparrow', 'Chlidonias niger_Black Tern', 'Geothlypis trichas_Common Yellowthroat', 'Agelaius phoeniceus_Red-winged Blackbird', 'Porzana carolina_Sora', 'Zenaida macroura_Mourning Dove']",yes,Spinus tristis," Glacial Lakes State Park, Pope County, Minnesota",45.5295,48000 (Hz),song,380 m,Singing from a tree in marshy tallgrass prairie,185989 (bps),mp3,Not specified,Swamp Sparrow (Melospiza georgiana); Black Tern (Chlidonias niger); Common Yellowthroat (Geothlypis trichas); Red-winged Blackbird (Agelaius phoeniceus); Sora (Porzana carolina); Mourning Dove (Zenaida macroura),428425,https://www.xeno-canto.org/428425,United States,Jonathon Jongsma,Spinus tristis_American Goldfinch,-95.5147,Not specified,06:12,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 4.0
3.5,no,amepip,1 (mono),2012-10-13,Not specified,33,XC111040.mp3,Not specified,Buff-bellied Pipit,Not specified,XC111040 Buff-bellied Pipit (Anthus rubescens),"['Aix sponsa_Wood Duck', 'Branta canadensis_Canada Goose', 'Anas platyrhynchos_Mallard', 'Turdus migratorius_American Robin', 'Agelaius phoeniceus_Red-winged Blackbird']",yes,Anthus rubescens," Minnesota Valley NWR, Bass Ponds, Hennepin, Minnesota",44.84,44100 (Hz),call,220 m,"Calls from several migrating individuals foraging and chasing eachother around mudflats at the edge of typha marsh.  Some noise in the background from water flowing over a beaver dam.

Filtered low frequencies for wind and water noise.",128000 (bps),mp3,Not specified,Wood Duck (Aix sponsa); Canada Goose (Branta canadensis); Mallard (Anas platyrhynchos); American Robin (Turdus migratorius); Red-winged Blackbird (Agelaius phoeniceus),111040,https://www.xeno-canto.org/111040,United States,Jonathon Jongsma,Anthus rubescens_American Pipit,-93.236,Not specified,08:12,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0
3.5,no,amepip,1 (mono),2012-10-13,Not specified,31,XC111041.mp3,Not specified,Buff-bellied Pipit,Not specified,XC111041 Buff-bellied Pipit (Anthus rubescens),['Branta canadensis_Canada Goose'],yes,Anthus rubescens," Minnesota Valley NWR, Bass Ponds, Hennepin, Minnesota",44.84,44100 (Hz),call,220 m,"Calls from several migrating individuals foraging and chasing eachother around mudflats at the edge of typha marsh.  Some noise in the background from water flowing over a beaver dam.

One interval shortened at the end of cut. Filtered low frequencies for wind and water noise.",128000 (bps),mp3,Not specified,Canada Goose (Branta canadensis),111041,https://www.xeno-canto.org/111041,United States,Jonathon Jongsma,Anthus rubescens_American Pipit,-93.236,Not specified,08:12,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0
3.5,no,amepip,1 (mono),2012-10-13,Not specified,27,XC111042.mp3,Not specified,Buff-bellied Pipit,Not specified,XC111042 Buff-bellied Pipit (Anthus rubescens),['Branta canadensis_Canada Goose'],yes,Anthus rubescens," Minnesota Valley NWR, Bass Ponds, Hennepin, Minnesota",44.84,44100 (Hz),call,220 m,"Calls from several migrating individuals foraging and chasing eachother around mudflats at the edge of typha marsh.  Some noise in the background from water flowing over a beaver dam.

Filtered low frequencies for wind and water noise.",128000 (bps),mp3,Not specified,Canada Goose (Branta canadensis),111042,https://www.xeno-canto.org/111042,United States,Jonathon Jongsma,Anthus rubescens_American Pipit,-93.236,Not specified,08:15,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0
3.5,no,amepip,1 (mono),2012-10-13,Not specified,38,XC111043.mp3,Not specified,Buff-bellied Pipit,Not specified,XC111043 Buff-bellied Pipit (Anthus rubescens),['Branta canadensis_Canada Goose'],yes,Anthus rubescens," Minnesota Valley NWR, Bass Ponds, Hennepin, Minnesota",44.84,44100 (Hz),call,220 m,"Calls from several migrating individuals foraging and chasing eachother around mudflats at the edge of typha marsh.  Some noise in the background from water flowing over a beaver dam.

Filtered low frequencies for wind and water noise.",128000 (bps),mp3,Not specified,Canada Goose (Branta canadensis),111043,https://www.xeno-canto.org/111043,United States,Jonathon Jongsma,Anthus rubescens_American Pipit,-93.236,Not specified,08:21,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0
